"bay","behavior","site_track","x","y"
"PB","photo","204425_1",534672.08593715,5378389.55706826
"PB","photo","204425_1",534655.671912096,5378403.92368494
"PB","photo","204425_1",534639.257887043,5378418.29030163
"PB","photo","204425_1",534622.843861989,5378432.65691831
"PB","photo","204425_1",534606.280616708,5378445.8257152
"PB","photo","204425_1",534589.866591654,5378460.19233188
"PB","photo","204425_1",534572.758252211,5378468.88071935
"PB","photo","204425_1",534555.725288428,5378481.72198052
"PB","photo","204425_1",534538.52853667,5378493.45483894
"PB","photo","204425_1",534521.495572887,5378506.29610012
"PB","photo","204425_1",534504.298821129,5378518.02895854
"PB","photo","204425_1",534497.731883302,5378521.90066607
"PB","photo","204425_1",534491.388802081,5378524.47219009
"PB","photo","204425_1",534485.446309335,5378528.2664575
"PB","photo","204425_1",534479.103228114,5378530.83798152
"PB","photo","204425_1",534473.160735368,5378534.63224892
"PB","photo","204425_1",534466.817654148,5378537.20377295
"PB","photo","204425_1",534461.131523587,5378541.65984861
"PB","photo","204425_1",534454.094752706,5378540.68889411
"PB","photo","204425_1",534447.17122972,5378540.69847257
"PB","photo","204425_1",534440.828148499,5378543.2699966
"PB","photo","204425_1",534434.485067278,5378545.84152063
"PB","photo","204425_1",534423.906999305,5378560.1731613
"PB","photo","204425_1",534427.594403866,5378574.54865051
"PB","photo","204425_1",534430.462774392,5378587.64048924
"PB","photo","204425_1",534435.110813789,5378603.40273527
"PB","photo","204425_1",534437.00240789,5378614.7291932
"PB","photo","204425_1",534439.870778415,5378627.82103193
"PB","photo","204425_1",534444.875132236,5378644.05882915
"PB","photo","204425_1",534447.266493961,5378656.33099821
"PB","photo","204425_1",534453.033192493,5378659.82894187
"PB","photo","204425_1",534460.42838864,5378666.05590691
"PB","photo","204425_1",534465.685046129,5378668.48342425
"PB","photo","204425_1",534472.44735159,5378673.74301597
"PB","photo","204425_1",534477.704009078,5378676.17053331
"PB","photo","204425_1",534487.851089649,5378683.00665596
"PB","photo","204425_1",534497.057753093,5378688.72816988
"PB","photo","204425_1",534508.41419477,5378696.75075204
"PB","photo","204425_1",534516.03837166,5378699.87700411
"PB","photo","204425_1",534524.604106173,5378704.70218805
"PB","photo","204425_1",534534.751186743,5378711.53831069
"PB","photo","204425_1",534546.10762842,5378719.56089285
"PB","photo","204425_1",534553.731805309,5378722.68714492
"PB","photo","204425_1",534562.297539823,5378727.51232886
"PB","photo","204425_1",534575.329297073,5378730.65539782
"PB","photo","204425_1",534586.355795748,5378732.01358409
"PB","photo","204425_1",534599.387552999,5378735.15665305
"PB","photo","204425_1",534626.142192296,5378736.3388716
"PB","photo","204425_1",534655.183499716,5378738.55360623
"PB","photo","204425_1",534686.443107985,5378742.14326578
"PB","photo","204425_1",534712.757460437,5378741.79492702
"PB","photo","204425_1",534741.577228568,5378742.16728091
"PB","photo","204425_1",534770.396996699,5378742.53963481
"PB","photo","204425_1",534808.690474592,5378744.86704331
"PB","photo","204425_1",534849.63292446,5378748.08760045
"PB","photo","204425_1",534872.721844576,5378749.48196008
"PB","photo","204425_1",534911.015322469,5378751.80936858
"PB","photo","204425_1",534940.350539647,5378757.21126545
"PB","photo","204425_1",534953.249435909,5378759.70987642
"PB","photo","204425_1",534986.208060421,5378762.39958556
"PB","photo","204425_1",535022.409808673,5378765.05068403
"PB","photo","204425_1",535060.368806161,5378767.82529514
"PB","photo","204425_1",535084.02630765,5378770.63555254
"PB","photo","204425_1",535130.130016096,5378762.08983792
"PB","photo","204425_1",535158.099208809,5378758.29948207
"PB","photo","204425_1",535186.068401523,5378754.50912623
"PB","photo","204425_1",535214.037594236,5378750.71877038
"PB","photo","204425_1",535242.00678695,5378746.92841454
"PB","photo","204425_1",535269.975979663,5378743.13805869
"PB","photo","204425_1",535297.945172377,5378739.34770284
"PB","photo","204425_1",535325.91436509,5378735.557347
"PB","photo","204425_1",535361.879070885,5378731.02852397
"PB","photo","204425_1",535403.806235678,5378730.66589416
"PB","photo","204425_1",535434.989179708,5378732.21593228
"PB","photo","204425_1",535466.172123737,5378733.76597039
"PB","photo","204425_1",535488.535155393,5378739.94065526
"PB","photo","204425_1",535510.898187049,5378746.11534014
"PB","photo","204425_1",535533.261218704,5378752.29002501
"PB","photo","204425_1",535555.62425036,5378758.46470989
"PB","photo","204425_1",535577.987282015,5378764.63939476
"PB","photo","204425_1",535600.350313671,5378770.81407964
"PB","photo","204425_1",535619.717702307,5378780.66657654
"PB","photo","204425_1",535639.085090942,5378790.51907345
"PB","photo","204425_1",535674.566073753,5378797.92504593
"PB","photo","204425_1",535710.047056563,5378805.33101841
"PB","photo","204425_1",535748.683307357,5378817.09883384
"PB","photo","204425_1",535787.319558151,5378828.86664926
"PB","photo","204425_1",535825.955808945,5378840.63446469
"PB","photo","204425_1",535867.319325395,5378854.58496347
"PB","photo","204425_1",535908.682841845,5378868.53546224
"PB","photo","204425_1",535950.046358295,5378882.48596101
"PB","photo","204425_1",535991.409874744,5378896.43645979
"PB","photo","204425_1",536029.077530689,5378910.04467405
"PB","photo","204425_1",536069.529413469,5378927.19248555
"PB","photo","204425_1",536113.979647346,5378945.53128279
"PB","photo","204425_1",536123.632169924,5378949.87480681
"PB","photo","204425_1",536133.284692503,5378954.21833082
"PB","photo","204425_1",536142.937215082,5378958.56185484
"PB","photo","204425_1",536152.589737661,5378962.90537886
"PB","photo","204425_1",536162.24226024,5378967.24890287
"PB","photo","204425_1",536171.894782819,5378971.59242689
"PB","photo","204425_1",536181.547305397,5378975.93595091
"PB","photo","204425_1",536191.199827976,5378980.27947492
"PB","photo","204425_1",536200.852350555,5378984.62299894
"PB","photo","204425_1",536210.504873134,5378988.96652296
"PB","photo","204425_1",536220.157395713,5378993.31004697
"PB","photo","204425_1",536227.216091417,5378996.36728357
"PB","photo","204425_1",536228.394919485,5378997.07529664
"PB","photo","204425_1",536229.573747553,5378997.78330972
"PB","photo","204425_1",536230.752575621,5378998.49132279
"PB","photo","204425_1",536231.931403689,5378999.19933587
"PB","photo","204425_1",536233.110231757,5378999.90734894
"PB","photo","204425_1",536234.289059825,5379000.61536202
"PB","photo","204425_1",536235.467887893,5379001.32337509
"PB","photo","204425_1",536236.646715961,5379002.03138817
"PB","photo","204425_1",536237.825544029,5379002.73940124
"PB","photo","204425_1",536239.004372097,5379003.44741431
"PB","photo","204425_1",536240.183200165,5379004.15542739
"PB","photo","204425_1",536241.362028233,5379004.86344046
"PB","photo","204425_1",536238.630755469,5379004.79118713
"PB","photo","204425_1",536235.899482704,5379004.71893379
"PB","photo","204425_1",536233.16820994,5379004.64668045
"PB","photo","204425_1",536230.436937175,5379004.57442711
"PB","photo","204425_1",536227.705664411,5379004.50217378
"PB","photo","204425_1",536224.974391646,5379004.42992044
"PB","photo","204425_1",536222.243118882,5379004.3576671
"PB","photo","204425_1",536219.511846117,5379004.28541377
"PB","photo","204425_1",536216.780573353,5379004.21316043
"PB","photo","204425_1",536214.049300588,5379004.14090709
"PB","photo","204425_1",536211.318027824,5379004.06865375
"PB","photo","204425_1",536208.586755059,5379003.99640042
"PB","photo","204425_1",536192.182040624,5379002.07507487
"PB","photo","204425_1",536175.777326189,5379000.15374932
"PB","photo","204425_1",536159.372611753,5378998.23242377
"PB","photo","204425_1",536142.967897318,5378996.31109822
"PB","photo","204425_1",536126.563182883,5378994.38977267
"PB","photo","204425_1",536110.158468447,5378992.46844712
"PB","photo","204425_1",536092.122749649,5378989.91824023
"PB","photo","204425_1",536074.08703085,5378987.36803334
"PB","photo","204425_1",536056.051312051,5378984.81782644
"PB","photo","204425_1",536038.015593253,5378982.26761955
"PB","photo","204425_1",536019.979874454,5378979.71741266
"PB","photo","204425_1",536001.944155656,5378977.16720577
"PB","photo","204425_1",535987.007191814,5378970.77937245
"PB","photo","204425_1",535972.070227973,5378964.39153913
"PB","photo","204425_1",535958.330000974,5378958.87356352
"PB","photo","204425_1",535944.589773975,5378953.3555879
"PB","photo","204425_1",535930.849546976,5378947.83761229
"PB","photo","204425_1",535917.109319977,5378942.31963667
"PB","photo","204425_1",535903.369092978,5378936.80166106
"PB","photo","204425_1",535889.628865979,5378931.28368545
"PB","photo","204425_1",535875.88863898,5378925.76570983
"PB","photo","204425_1",535862.148411982,5378920.24773422
"PB","photo","204425_1",535848.408184983,5378914.72975861
"PB","photo","204425_1",535834.667957984,5378909.21178299
"PB","photo","204425_1",535814.383627139,5378903.06019473
"PB","photo","204425_1",535794.099296294,5378896.90860647
"PB","photo","204425_1",535773.814965449,5378890.75701821
"PB","photo","204425_1",535753.375403993,5378887.30014253
"PB","photo","204425_1",535732.935842536,5378883.84326685
"PB","photo","204425_1",535711.636744849,5378882.50890293
"PB","photo","204425_1",535690.337647162,5378881.17453901
"PB","photo","204425_1",535669.038549475,5378879.84017508
"PB","photo","204425_1",535647.739451788,5378878.50581116
"PB","photo","204425_1",535626.440354101,5378877.17144724
"PB","photo","204425_1",535605.141256414,5378875.83708332
"PB","photo","204425_1",535583.842158727,5378874.5027194
"PB","photo","204425_1",535572.960636802,5378871.6935958
"PB","photo","204425_1",535562.079114876,5378868.8844722
"PB","photo","204425_1",535551.197592951,5378866.0753486
"PB","photo","204425_1",535540.316071026,5378863.266225
"PB","photo","204425_1",535529.711722992,5378861.39300836
"PB","photo","204425_1",535519.107374958,5378859.51979172
"PB","photo","204425_1",535508.503026925,5378857.64657508
"PB","photo","204425_1",535497.898678891,5378855.77335844
"PB","photo","204425_1",535487.294330857,5378853.9001418
"PB","photo","204425_1",535476.689982824,5378852.02692517
"PB","photo","204425_1",535466.08563479,5378850.15370853
"PB","photo","204425_1",535455.481286756,5378848.28049189
"PB","photo","204425_1",535448.526423834,5378851.3940342
"PB","photo","204425_1",535441.571560912,5378854.50757651
"PB","photo","204425_1",535434.616697989,5378857.62111882
"PB","photo","204425_1",535426.985552385,5378862.44870501
"PB","photo","204425_1",535419.354406781,5378867.2762912
"PB","photo","204425_1",535411.723261177,5378872.10387739
"PB","photo","204425_1",535404.092115573,5378876.93146358
"PB","photo","204425_1",535396.460969969,5378881.75904977
"PB","photo","204425_1",535388.829824365,5378886.58663595
"PB","photo","204425_1",535381.198678761,5378891.41422214
"PB","photo","204425_1",535373.567533158,5378896.24180833
"PB","photo","204425_1",535365.936387554,5378901.06939452
"PB","photo","204425_1",535362.533088997,5378907.04322441
"PB","photo","204425_1",535359.12979044,5378913.0170543
"PB","photo","204425_1",535355.726491883,5378918.99088418
"PB","photo","204425_1",535352.323193326,5378924.96471407
"PB","photo","204425_1",535348.91989477,5378930.93854396
"PB","photo","204425_1",535345.516596213,5378936.91237385
"PB","photo","204425_1",535342.113297656,5378942.88620374
"PB","photo","204425_1",535338.709999099,5378948.86003362
"PB","photo","204425_1",535335.306700542,5378954.83386351
"PB","photo","204425_1",535331.903401986,5378960.8076934
"PB","photo","204425_1",535328.500103429,5378966.78152329
"PB","photo","204425_1",535325.096804872,5378972.75535318
"PB","photo","204425_1",535332.749994881,5378976.29611439
"PB","photo","204425_1",535339.641933739,5378980.2760116
"PB","photo","204425_1",535346.533872597,5378984.25590882
"PB","photo","204425_1",535353.425811454,5378988.23580604
"PB","photo","204425_1",535360.317750312,5378992.21570326
"PB","photo","204425_1",535367.20968917,5378996.19560048
"PB","photo","204425_1",535374.101628028,5379000.1754977
"PB","photo","204425_1",535380.993566885,5379004.15539492
"PB","photo","204425_1",535387.885505743,5379008.13529214
"PB","photo","204425_1",535394.777444601,5379012.11518936
"PB","photo","204425_1",535401.669383459,5379016.09508658
"PB","photo","204425_1",535408.561322316,5379020.0749838
"PB","photo","204425_1",535419.251303226,5379021.38136991
"PB","photo","204425_1",535429.941284135,5379022.68775601
"PB","photo","204425_1",535440.631265044,5379023.99414212
"PB","photo","204425_1",535451.321245953,5379025.30052822
"PB","photo","204425_1",535462.011226862,5379026.60691433
"PB","photo","204425_1",535472.701207772,5379027.91330044
"PB","photo","204425_1",535481.229796484,5379031.43972217
"PB","photo","204425_1",535489.758385196,5379034.96614389
"PB","photo","204425_1",535498.286973908,5379038.49256562
"PB","photo","204425_1",535506.815562621,5379042.01898735
"PB","photo","204425_1",535515.344151333,5379045.54540908
"PB","photo","204425_1",535523.872740045,5379049.07183081
"PB","photo","204425_1",535515.767369829,5379052.53148174
"PB","photo","204425_1",535507.661999613,5379055.99113267
"PB","photo","204425_1",535499.556629397,5379059.4507836
"PB","photo","204425_1",535491.451259181,5379062.91043453
"PB","photo","204425_1",535483.345888965,5379066.37008546
"PB","photo","204425_1",535475.240518749,5379069.82973639
"PB","photo","204425_1",535467.135148532,5379073.28938732
"PB","photo","204425_1",535459.029778316,5379076.74903825
"PB","photo","204425_1",535450.9244081,5379080.20868918
"PB","photo","204425_1",535442.819037884,5379083.66834011
"PB","photo","204425_1",535437.128921449,5379086.56833668
"PB","photo","204425_1",535431.438805014,5379089.46833324
"PB","photo","204425_1",535426.671732254,5379089.43985776
"PB","photo","204425_1",535421.904659495,5379089.41138227
"PB","photo","204425_1",535417.137586735,5379089.38290679
"PB","photo","204425_1",535412.370513975,5379089.35443131
"PB","photo","204425_1",535407.603441216,5379089.32595582
"PB","photo","204425_1",535402.836368456,5379089.29748034
"PB","photo","204425_1",535398.069295697,5379089.26900485
"PB","photo","204425_1",535393.302222937,5379089.24052937
"PB","photo","204425_1",535388.535150178,5379089.21205389
"PB","photo","204425_1",535383.768077418,5379089.1835784
"PB","photo","204425_1",535379.001004658,5379089.15510292
"PB","photo","204425_1",535374.233931899,5379089.12662743
"PB","photo","204425_1",535359.397950992,5379092.35898127
"PB","photo","204425_1",535344.561970085,5379095.5913351
"PB","photo","204425_1",535329.725989178,5379098.82368893
"PB","photo","204425_1",535315.795921013,5379101.7908427
"PB","photo","204425_1",535301.865852847,5379104.75799647
"PB","photo","204425_1",535287.935784682,5379107.72515024
"PB","photo","204425_1",535274.005716517,5379110.69230401
"PB","photo","204425_1",535260.075648352,5379113.65945778
"PB","photo","204425_1",535246.145580187,5379116.62661155
"PB","photo","204425_1",535232.215512022,5379119.59376531
